trial,run_seed,problem_size,algorithm,cost_km,runtime_s
45,1,50,Nearest Neighbor,5689.74,0.0
45,1,50,Ant Colony Optimization,3221.19,6.64
45,1,50,Lib Optimization,11400.16,0.65
45,1,50,LKH Algorithm,2636.49,0.33
45,2,50,Nearest Neighbor,5689.74,0.0
45,2,50,Ant Colony Optimization,2780.73,6.65
45,2,50,Lib Optimization,12386.61,0.53
45,2,50,LKH Algorithm,2636.49,0.33
45,3,50,Nearest Neighbor,5689.74,0.0
45,3,50,Ant Colony Optimization,3093.14,6.67
45,3,50,Lib Optimization,9595.62,0.88
45,3,50,LKH Algorithm,2636.49,0.33
45,4,50,Nearest Neighbor,5689.74,0.0
45,4,50,Ant Colony Optimization,3150.01,6.68
45,4,50,Lib Optimization,9260.11,0.84
45,4,50,LKH Algorithm,2636.49,0.33
45,5,50,Nearest Neighbor,5689.74,0.0
45,5,50,Ant Colony Optimization,2918.36,6.67
45,5,50,Lib Optimization,12576.52,0.73
45,5,50,LKH Algorithm,2636.49,0.34
45,6,50,Nearest Neighbor,5689.74,0.0
45,6,50,Ant Colony Optimization,2752.77,6.67
45,6,50,Lib Optimization,9317.44,0.83
45,6,50,LKH Algorithm,2636.49,0.33
45,7,50,Nearest Neighbor,5689.74,0.0
45,7,50,Ant Colony Optimization,3103.61,6.67
45,7,50,Lib Optimization,12572.93,0.67
45,7,50,LKH Algorithm,2636.49,0.33
45,8,50,Nearest Neighbor,5689.74,0.0
45,8,50,Ant Colony Optimization,3025.35,6.67
45,8,50,Lib Optimization,11026.29,0.84
45,8,50,LKH Algorithm,2636.49,0.33
45,9,50,Nearest Neighbor,5689.74,0.0
45,9,50,Ant Colony Optimization,2782.99,6.67
45,9,50,Lib Optimization,8406.62,0.76
45,9,50,LKH Algorithm,2636.49,0.34
46,0,50,Nearest Neighbor,4843.27,0.0
46,0,50,Ant Colony Optimization,3240.67,6.7
46,0,50,Lib Optimization,11456.42,0.6
46,0,50,LKH Algorithm,2652.9,0.34
46,1,50,Nearest Neighbor,4843.27,0.0
46,1,50,Ant Colony Optimization,3282.29,6.69
46,1,50,Lib Optimization,12938.02,0.62
46,1,50,LKH Algorithm,2652.9,0.34
46,2,50,Nearest Neighbor,4843.27,0.0
46,2,50,Ant Colony Optimization,3379.57,6.7
46,2,50,Lib Optimization,10370.98,0.81
46,2,50,LKH Algorithm,2652.9,0.34
46,3,50,Nearest Neighbor,4843.27,0.0
46,3,50,Ant Colony Optimization,3062.73,6.73
46,3,50,Lib Optimization,10182.65,0.81
46,3,50,LKH Algorithm,2652.9,0.34
46,4,50,Nearest Neighbor,4843.27,0.0
46,4,50,Ant Colony Optimization,3116.48,6.71
46,4,50,Lib Optimization,10954.32,0.64
46,4,50,LKH Algorithm,2652.9,0.34
46,5,50,Nearest Neighbor,4843.27,0.0
46,5,50,Ant Colony Optimization,3259.81,6.69
46,5,50,Lib Optimization,8221.64,0.72
46,5,50,LKH Algorithm,2652.9,0.34
46,6,50,Nearest Neighbor,4843.27,0.0
46,6,50,Ant Colony Optimization,3251.73,6.71
46,6,50,Lib Optimization,11056.62,0.79
46,6,50,LKH Algorithm,2652.9,0.35
46,7,50,Nearest Neighbor,4843.27,0.0
46,7,50,Ant Colony Optimization,3378.67,6.68
46,7,50,Lib Optimization,11214.48,1.1
46,7,50,LKH Algorithm,2652.9,0.34
46,8,50,Nearest Neighbor,4843.27,0.0
46,8,50,Ant Colony Optimization,3086.75,6.73
46,8,50,Lib Optimization,8422.15,0.9
46,8,50,LKH Algorithm,2652.9,0.35
46,9,50,Nearest Neighbor,4843.27,0.0
46,9,50,Ant Colony Optimization,3150.5,6.82
46,9,50,Lib Optimization,9290.9,0.82
46,9,50,LKH Algorithm,2652.9,0.35
47,0,50,Nearest Neighbor,4711.95,0.0
47,0,50,Ant Colony Optimization,3280.26,6.89
47,0,50,Lib Optimization,11490.69,0.67
47,0,50,LKH Algorithm,2809.34,0.37
47,1,50,Nearest Neighbor,4711.95,0.0
47,1,50,Ant Colony Optimization,3258.51,6.89
47,1,50,Lib Optimization,15574.23,0.45
47,1,50,LKH Algorithm,2809.34,0.38
47,2,50,Nearest Neighbor,4711.95,0.0
47,2,50,Ant Colony Optimization,3582.81,6.88
47,2,50,Lib Optimization,9560.07,0.81
47,2,50,LKH Algorithm,2809.34,0.38
47,3,50,Nearest Neighbor,4711.95,0.0
47,3,50,Ant Colony Optimization,3258.51,6.74
47,3,50,Lib Optimization,12327.4,0.75
47,3,50,LKH Algorithm,2809.34,0.38
47,4,50,Nearest Neighbor,4711.95,0.0
47,4,50,Ant Colony Optimization,3527.06,6.73
47,4,50,Lib Optimization,10434.18,0.75
47,4,50,LKH Algorithm,2809.34,0.37
47,5,50,Nearest Neighbor,4711.95,0.0
47,5,50,Ant Colony Optimization,3290.24,6.75
47,5,50,Lib Optimization,15805.85,0.76
47,5,50,LKH Algorithm,2809.34,0.37
47,6,50,Nearest Neighbor,4711.95,0.0
47,6,50,Ant Colony Optimization,3472.34,6.69
47,6,50,Lib Optimization,10915.0,0.75
47,6,50,LKH Algorithm,2809.34,0.37
47,7,50,Nearest Neighbor,4711.95,0.0
47,7,50,Ant Colony Optimization,3634.01,6.68
47,7,50,Lib Optimization,12461.82,1.08
47,7,50,LKH Algorithm,2809.34,0.37
47,8,50,Nearest Neighbor,4711.95,0.0
47,8,50,Ant Colony Optimization,3582.69,6.7
47,8,50,Lib Optimization,13606.57,0.54
47,8,50,LKH Algorithm,2809.34,0.37
47,9,50,Nearest Neighbor,4711.95,0.0
47,9,50,Ant Colony Optimization,3304.39,6.72
47,9,50,Lib Optimization,14139.72,0.64
47,9,50,LKH Algorithm,2809.34,0.37
48,0,50,Nearest Neighbor,4256.34,0.0
48,0,50,Ant Colony Optimization,2771.36,6.71
48,0,50,Lib Optimization,10035.58,0.95
48,0,50,LKH Algorithm,2207.6,0.34
48,1,50,Nearest Neighbor,4256.34,0.0
48,1,50,Ant Colony Optimization,2836.73,6.72
48,1,50,Lib Optimization,12080.58,0.57
48,1,50,LKH Algorithm,2207.6,0.34
48,2,50,Nearest Neighbor,4256.34,0.0
48,2,50,Ant Colony Optimization,2957.97,6.71
48,2,50,Lib Optimization,9936.93,0.92
48,2,50,LKH Algorithm,2207.6,0.34
48,3,50,Nearest Neighbor,4256.34,0.0
48,3,50,Ant Colony Optimization,2901.6,6.72
48,3,50,Lib Optimization,9391.99,0.97
48,3,50,LKH Algorithm,2207.6,0.34
48,4,50,Nearest Neighbor,4256.34,0.0
48,4,50,Ant Colony Optimization,2891.43,6.73
48,4,50,Lib Optimization,10251.7,0.85
48,4,50,LKH Algorithm,2207.6,0.35
48,5,50,Nearest Neighbor,4256.34,0.0
48,5,50,Ant Colony Optimization,2993.44,6.72
48,5,50,Lib Optimization,10463.64,0.82
48,5,50,LKH Algorithm,2207.6,0.35
48,6,50,Nearest Neighbor,4256.34,0.0
48,6,50,Ant Colony Optimization,2948.1,6.72
48,6,50,Lib Optimization,7400.45,0.81
48,6,50,LKH Algorithm,2207.6,0.35
48,7,50,Nearest Neighbor,4256.34,0.0
48,7,50,Ant Colony Optimization,2908.81,6.78
48,7,50,Lib Optimization,11603.49,0.67
48,7,50,LKH Algorithm,2207.6,0.35
48,8,50,Nearest Neighbor,4256.34,0.0
48,8,50,Ant Colony Optimization,2907.26,6.77
48,8,50,Lib Optimization,7894.37,0.9
48,8,50,LKH Algorithm,2207.6,0.34
48,9,50,Nearest Neighbor,4256.34,0.0
48,9,50,Ant Colony Optimization,3071.37,6.72
48,9,50,Lib Optimization,9294.97,0.71
48,9,50,LKH Algorithm,2207.6,0.34
49,0,50,Nearest Neighbor,15488.18,0.0
49,0,50,Ant Colony Optimization,3175.84,6.71
49,0,50,Lib Optimization,10148.0,0.62
49,0,50,LKH Algorithm,2512.04,0.32
49,1,50,Nearest Neighbor,15488.18,0.0
49,1,50,Ant Colony Optimization,3375.56,6.68
49,1,50,Lib Optimization,11223.67,0.73
49,1,50,LKH Algorithm,2512.04,0.32
49,2,50,Nearest Neighbor,15488.18,0.0
49,2,50,Ant Colony Optimization,3229.54,6.67
49,2,50,Lib Optimization,8615.29,1.08
49,2,50,LKH Algorithm,2512.04,0.32
49,3,50,Nearest Neighbor,15488.18,0.0
49,3,50,Ant Colony Optimization,3287.9,6.69
49,3,50,Lib Optimization,13315.1,0.64
49,3,50,LKH Algorithm,2512.04,0.32
49,4,50,Nearest Neighbor,15488.18,0.0
49,4,50,Ant Colony Optimization,3194.52,6.71
49,4,50,Lib Optimization,13140.87,0.55
49,4,50,LKH Algorithm,2512.04,0.32
49,5,50,Nearest Neighbor,15488.18,0.0
49,5,50,Ant Colony Optimization,3270.9,6.66
49,5,50,Lib Optimization,11488.77,0.66
49,5,50,LKH Algorithm,2512.04,0.32
49,6,50,Nearest Neighbor,15488.18,0.0
49,6,50,Ant Colony Optimization,3219.2,6.66
49,6,50,Lib Optimization,12918.58,0.73
49,6,50,LKH Algorithm,2512.04,0.32
49,7,50,Nearest Neighbor,15488.18,0.0
49,7,50,Ant Colony Optimization,3087.99,6.69
49,7,50,Lib Optimization,12870.71,0.82
49,7,50,LKH Algorithm,2512.04,0.32
49,8,50,Nearest Neighbor,15488.18,0.0
49,8,50,Ant Colony Optimization,3105.23,6.67
49,8,50,Lib Optimization,10102.99,0.81
49,8,50,LKH Algorithm,2512.04,0.32
49,9,50,Nearest Neighbor,15488.18,0.0
49,9,50,Ant Colony Optimization,3212.58,6.67
49,9,50,Lib Optimization,12654.79,0.49
49,9,50,LKH Algorithm,2512.04,0.32
0,0,100,Nearest Neighbor,7947.43,0.0
0,0,100,Ant Colony Optimization,4434.15,17.17
0,0,100,Lib Optimization,24515.19,3.6
0,0,100,LKH Algorithm,3438.64,1.05
0,1,100,Nearest Neighbor,7947.43,0.0
0,1,100,Ant Colony Optimization,4567.45,17.22
0,1,100,Lib Optimization,24924.1,2.68
0,1,100,LKH Algorithm,3423.92,1.06
0,2,100,Nearest Neighbor,7947.43,0.0
0,2,100,Ant Colony Optimization,4333.34,17.08
0,2,100,Lib Optimization,20211.51,3.49
0,2,100,LKH Algorithm,3436.94,1.05
0,3,100,Nearest Neighbor,7947.43,0.0
0,3,100,Ant Colony Optimization,4486.6,17.25
0,3,100,Lib Optimization,24849.94,2.85
0,3,100,LKH Algorithm,3423.92,1.09
0,4,100,Nearest Neighbor,7947.43,0.0
0,4,100,Ant Colony Optimization,4466.25,17.19
0,4,100,Lib Optimization,24259.19,2.88
0,4,100,LKH Algorithm,3436.94,1.05
0,5,100,Nearest Neighbor,7947.43,0.0
0,5,100,Ant Colony Optimization,4795.75,17.37
0,5,100,Lib Optimization,25415.31,3.0
0,5,100,LKH Algorithm,3423.92,1.05
0,6,100,Nearest Neighbor,7947.43,0.0
0,6,100,Ant Colony Optimization,4534.28,17.33
0,6,100,Lib Optimization,31872.69,1.9
0,6,100,LKH Algorithm,3423.92,1.05
0,7,100,Nearest Neighbor,7947.43,0.0
0,7,100,Ant Colony Optimization,4488.15,17.32
0,7,100,Lib Optimization,26090.71,2.53
0,7,100,LKH Algorithm,3436.94,1.06
0,8,100,Nearest Neighbor,7947.43,0.0
0,8,100,Ant Colony Optimization,4213.49,17.22
0,8,100,Lib Optimization,29287.28,2.75
0,8,100,LKH Algorithm,3450.1,1.08
0,9,100,Nearest Neighbor,7947.43,0.0
0,9,100,Ant Colony Optimization,4537.71,17.29
0,9,100,Lib Optimization,28563.64,3.45
0,9,100,LKH Algorithm,3423.92,1.07
1,0,100,Nearest Neighbor,7512.19,0.0
1,0,100,Ant Colony Optimization,3815.6,17.26
1,0,100,Lib Optimization,21994.21,4.08
1,0,100,LKH Algorithm,2781.74,1.07
1,1,100,Nearest Neighbor,7512.19,0.0
1,1,100,Ant Colony Optimization,3849.13,17.55
1,1,100,Lib Optimization,22385.05,2.58
1,1,100,LKH Algorithm,2781.74,1.07
1,2,100,Nearest Neighbor,7512.19,0.0
1,2,100,Ant Colony Optimization,3788.83,17.74
1,2,100,Lib Optimization,29065.58,2.46
1,2,100,LKH Algorithm,2781.74,1.07
1,3,100,Nearest Neighbor,7512.19,0.0
1,3,100,Ant Colony Optimization,3777.91,17.56
1,3,100,Lib Optimization,19470.75,3.45
1,3,100,LKH Algorithm,2781.74,1.06
1,4,100,Nearest Neighbor,7512.19,0.0
1,4,100,Ant Colony Optimization,3837.63,17.54
1,4,100,Lib Optimization,22203.84,2.81
1,4,100,LKH Algorithm,2781.74,1.06
1,5,100,Nearest Neighbor,7512.19,0.0
1,5,100,Ant Colony Optimization,3713.44,17.14
1,5,100,Lib Optimization,24420.82,2.96
1,5,100,LKH Algorithm,2781.74,1.06
1,6,100,Nearest Neighbor,7512.19,0.0
1,6,100,Ant Colony Optimization,3534.3,17.18
1,6,100,Lib Optimization,24590.65,3.09
1,6,100,LKH Algorithm,2781.74,1.06
1,7,100,Nearest Neighbor,7512.19,0.0
1,7,100,Ant Colony Optimization,3556.05,17.19
1,7,100,Lib Optimization,26633.96,2.75
1,7,100,LKH Algorithm,2781.74,1.06
1,8,100,Nearest Neighbor,7512.19,0.0
1,8,100,Ant Colony Optimization,3769.93,17.14
1,8,100,Lib Optimization,22440.87,3.5
1,8,100,LKH Algorithm,2781.74,1.07
1,9,100,Nearest Neighbor,7512.19,0.0
1,9,100,Ant Colony Optimization,3750.7,17.14
1,9,100,Lib Optimization,19046.34,3.71
1,9,100,LKH Algorithm,2781.74,1.06
2,0,100,Nearest Neighbor,8530.71,0.0
2,0,100,Ant Colony Optimization,4929.89,17.2
2,0,100,Lib Optimization,23138.26,2.77
2,0,100,LKH Algorithm,3450.33,1.06
2,1,100,Nearest Neighbor,8530.71,0.0
2,1,100,Ant Colony Optimization,5035.91,17.13
2,1,100,Lib Optimization,20658.73,2.49
2,1,100,LKH Algorithm,3450.33,1.06
2,2,100,Nearest Neighbor,8530.71,0.0
2,2,100,Ant Colony Optimization,4710.32,17.52
2,2,100,Lib Optimization,22550.59,2.17
2,2,100,LKH Algorithm,3450.33,1.07
2,3,100,Nearest Neighbor,8530.71,0.0
2,3,100,Ant Colony Optimization,4932.69,17.68
2,3,100,Lib Optimization,24270.72,2.0
2,3,100,LKH Algorithm,3450.33,1.07
2,4,100,Nearest Neighbor,8530.71,0.0
2,4,100,Ant Colony Optimization,4520.65,17.7
2,4,100,Lib Optimization,22608.8,3.74
2,4,100,LKH Algorithm,3450.33,1.07
2,5,100,Nearest Neighbor,8530.71,0.0
2,5,100,Ant Colony Optimization,4467.07,17.69
2,5,100,Lib Optimization,28152.62,2.88
2,5,100,LKH Algorithm,3450.33,1.07
2,6,100,Nearest Neighbor,8530.71,0.0
2,6,100,Ant Colony Optimization,4859.48,17.74
2,6,100,Lib Optimization,27469.0,2.42
2,6,100,LKH Algorithm,3450.33,1.07
2,7,100,Nearest Neighbor,8530.71,0.0
2,7,100,Ant Colony Optimization,4653.37,17.66
2,7,100,Lib Optimization,26991.89,3.44
2,7,100,LKH Algorithm,3450.33,1.07
2,8,100,Nearest Neighbor,8530.71,0.0
2,8,100,Ant Colony Optimization,5004.59,17.65
2,8,100,Lib Optimization,24659.83,3.25
2,8,100,LKH Algorithm,3450.33,1.07
2,9,100,Nearest Neighbor,8530.71,0.0
2,9,100,Ant Colony Optimization,4698.83,17.63
2,9,100,Lib Optimization,26144.05,2.84
2,9,100,LKH Algorithm,3450.33,1.07
3,0,100,Nearest Neighbor,7769.09,0.0
3,0,100,Ant Colony Optimization,4119.66,17.53
3,0,100,Lib Optimization,21719.02,3.67
3,0,100,LKH Algorithm,3181.71,1.06
3,1,100,Nearest Neighbor,7769.09,0.0
3,1,100,Ant Colony Optimization,4202.75,17.54
3,1,100,Lib Optimization,25371.93,3.03
3,1,100,LKH Algorithm,3181.71,1.06
3,2,100,Nearest Neighbor,7769.09,0.0
3,2,100,Ant Colony Optimization,4220.78,17.33
3,2,100,Lib Optimization,25851.14,2.52
3,2,100,LKH Algorithm,3181.71,1.06
3,3,100,Nearest Neighbor,7769.09,0.0
3,3,100,Ant Colony Optimization,4376.49,17.17
3,3,100,Lib Optimization,24530.73,3.06
3,3,100,LKH Algorithm,3181.71,1.06
3,4,100,Nearest Neighbor,7769.09,0.0
3,4,100,Ant Colony Optimization,4179.61,17.11
3,4,100,Lib Optimization,22536.66,3.63
3,4,100,LKH Algorithm,3181.71,1.08
3,5,100,Nearest Neighbor,7769.09,0.0
3,5,100,Ant Colony Optimization,4341.6,17.14
3,5,100,Lib Optimization,19766.5,3.24
3,5,100,LKH Algorithm,3181.71,1.06
3,6,100,Nearest Neighbor,7769.09,0.0
3,6,100,Ant Colony Optimization,4376.2,17.13
3,6,100,Lib Optimization,35980.82,2.19
3,6,100,LKH Algorithm,3181.71,1.06
3,7,100,Nearest Neighbor,7769.09,0.0
3,7,100,Ant Colony Optimization,4228.13,17.11
3,7,100,Lib Optimization,18858.77,2.77
3,7,100,LKH Algorithm,3181.71,1.06
3,8,100,Nearest Neighbor,7769.09,0.0
3,8,100,Ant Colony Optimization,4287.17,17.15
3,8,100,Lib Optimization,22462.68,2.7
3,8,100,LKH Algorithm,3181.71,1.07
3,9,100,Nearest Neighbor,7769.09,0.0
3,9,100,Ant Colony Optimization,4230.22,17.64
3,9,100,Lib Optimization,28164.74,2.22
3,9,100,LKH Algorithm,3181.71,1.07
4,0,100,Nearest Neighbor,6127.57,0.0
4,0,100,Ant Colony Optimization,3940.45,17.64
4,0,100,Lib Optimization,30331.09,1.75
4,0,100,LKH Algorithm,2980.01,1.18
4,1,100,Nearest Neighbor,6127.57,0.0
4,1,100,Ant Colony Optimization,3730.8,17.64
4,1,100,Lib Optimization,19083.9,3.88
4,1,100,LKH Algorithm,2980.01,1.18
4,2,100,Nearest Neighbor,6127.57,0.0
4,2,100,Ant Colony Optimization,3684.78,17.6
4,2,100,Lib Optimization,21906.83,3.4
4,2,100,LKH Algorithm,2980.01,1.18
4,3,100,Nearest Neighbor,6127.57,0.0
4,3,100,Ant Colony Optimization,4028.58,17.63
4,3,100,Lib Optimization,18780.53,3.27
4,3,100,LKH Algorithm,2980.01,1.18
4,4,100,Nearest Neighbor,6127.57,0.0
4,4,100,Ant Colony Optimization,3962.95,17.6
4,4,100,Lib Optimization,24595.67,3.14
4,4,100,LKH Algorithm,2980.01,1.18
4,5,100,Nearest Neighbor,6127.57,0.0
4,5,100,Ant Colony Optimization,3807.69,17.64
4,5,100,Lib Optimization,21547.58,3.14
4,5,100,LKH Algorithm,2980.01,1.18
4,6,100,Nearest Neighbor,6127.57,0.0
4,6,100,Ant Colony Optimization,3992.5,17.75
4,6,100,Lib Optimization,27194.88,2.84
4,6,100,LKH Algorithm,2980.01,1.18
4,7,100,Nearest Neighbor,6127.57,0.0
4,7,100,Ant Colony Optimization,3911.63,17.51
4,7,100,Lib Optimization,19622.72,3.23
4,7,100,LKH Algorithm,2980.01,1.16
4,8,100,Nearest Neighbor,6127.57,0.0
4,8,100,Ant Colony Optimization,3776.75,17.11
4,8,100,Lib Optimization,16797.33,3.49
4,8,100,LKH Algorithm,2980.01,1.16
4,9,100,Nearest Neighbor,6127.57,0.0
4,9,100,Ant Colony Optimization,3669.69,17.13
4,9,100,Lib Optimization,29479.29,2.58
4,9,100,LKH Algorithm,2980.01,1.17
5,0,100,Nearest Neighbor,10287.42,0.0
5,0,100,Ant Colony Optimization,4397.8,17.19
5,0,100,Lib Optimization,26000.5,2.78
5,0,100,LKH Algorithm,3193.73,1.01
5,1,100,Nearest Neighbor,10287.42,0.0
5,1,100,Ant Colony Optimization,3995.96,17.14
5,1,100,Lib Optimization,24404.47,2.65
5,1,100,LKH Algorithm,3193.73,1.0
5,2,100,Nearest Neighbor,10287.42,0.0
5,2,100,Ant Colony Optimization,4133.1,17.18
5,2,100,Lib Optimization,20418.08,3.03
5,2,100,LKH Algorithm,3193.73,1.01
5,3,100,Nearest Neighbor,10287.42,0.0
5,3,100,Ant Colony Optimization,3781.25,17.15
5,3,100,Lib Optimization,22823.61,2.65
5,3,100,LKH Algorithm,3193.73,1.0
5,4,100,Nearest Neighbor,10287.42,0.0
5,4,100,Ant Colony Optimization,4281.72,17.12
5,4,100,Lib Optimization,24427.77,2.46
5,4,100,LKH Algorithm,3193.73,1.0
5,5,100,Nearest Neighbor,10287.42,0.0
5,5,100,Ant Colony Optimization,4111.75,17.29
5,5,100,Lib Optimization,22482.35,3.12
5,5,100,LKH Algorithm,3193.73,1.01
5,6,100,Nearest Neighbor,10287.42,0.0
5,6,100,Ant Colony Optimization,4090.8,17.68
5,6,100,Lib Optimization,26256.46,2.91
5,6,100,LKH Algorithm,3193.73,1.01
5,7,100,Nearest Neighbor,10287.42,0.0
5,7,100,Ant Colony Optimization,4378.04,17.7
5,7,100,Lib Optimization,26640.0,2.91
5,7,100,LKH Algorithm,3193.73,1.01
5,8,100,Nearest Neighbor,10287.42,0.0
5,8,100,Ant Colony Optimization,4205.19,17.62
5,8,100,Lib Optimization,24472.37,2.82
5,8,100,LKH Algorithm,3193.73,1.01
5,9,100,Nearest Neighbor,10287.42,0.0
5,9,100,Ant Colony Optimization,3985.88,17.64
5,9,100,Lib Optimization,19779.37,5.31
5,9,100,LKH Algorithm,3193.73,1.02
6,0,100,Nearest Neighbor,24034.04,0.0
6,0,100,Ant Colony Optimization,3938.35,17.61
6,0,100,Lib Optimization,18418.76,4.26
6,0,100,LKH Algorithm,2830.86,1.11
6,1,100,Nearest Neighbor,24034.04,0.0
6,1,100,Ant Colony Optimization,4172.9,17.58
6,1,100,Lib Optimization,24004.6,2.28
6,1,100,LKH Algorithm,2830.86,1.11
6,2,100,Nearest Neighbor,24034.04,0.0
6,2,100,Ant Colony Optimization,3893.64,17.62
6,2,100,Lib Optimization,25666.96,3.9
6,2,100,LKH Algorithm,2830.86,1.11
6,3,100,Nearest Neighbor,24034.04,0.0
6,3,100,Ant Colony Optimization,3939.02,17.55
6,3,100,Lib Optimization,26371.83,3.41
6,3,100,LKH Algorithm,2830.86,1.1
6,4,100,Nearest Neighbor,24034.04,0.0
6,4,100,Ant Colony Optimization,3753.21,17.61
6,4,100,Lib Optimization,26943.23,3.28
6,4,100,LKH Algorithm,2830.86,1.11
6,5,100,Nearest Neighbor,24034.04,0.0
6,5,100,Ant Colony Optimization,3821.3,17.4
6,5,100,Lib Optimization,20670.52,3.9
6,5,100,LKH Algorithm,2830.86,1.1
6,6,100,Nearest Neighbor,24034.04,0.0
6,6,100,Ant Colony Optimization,3904.3,17.15
6,6,100,Lib Optimization,21195.0,2.36
6,6,100,LKH Algorithm,2830.86,1.1
6,7,100,Nearest Neighbor,24034.04,0.0
6,7,100,Ant Colony Optimization,4016.86,17.18
6,7,100,Lib Optimization,20366.78,3.68
6,7,100,LKH Algorithm,2830.86,1.1
6,8,100,Nearest Neighbor,24034.04,0.0
6,8,100,Ant Colony Optimization,3840.66,17.18
6,8,100,Lib Optimization,28496.04,2.9
6,8,100,LKH Algorithm,2830.86,1.11
6,9,100,Nearest Neighbor,24034.04,0.0
6,9,100,Ant Colony Optimization,3864.3,17.15
6,9,100,Lib Optimization,23084.41,3.32
6,9,100,LKH Algorithm,2830.86,1.1
7,0,100,Nearest Neighbor,8923.31,0.0
7,0,100,Ant Colony Optimization,3825.17,17.15
7,0,100,Lib Optimization,27733.65,1.47
7,0,100,LKH Algorithm,3129.52,1.03
7,1,100,Nearest Neighbor,8923.31,0.0
7,1,100,Ant Colony Optimization,4078.66,17.17
7,1,100,Lib Optimization,23566.54,3.1
7,1,100,LKH Algorithm,3129.52,1.03
7,2,100,Nearest Neighbor,8923.31,0.0
7,2,100,Ant Colony Optimization,3899.81,17.46
7,2,100,Lib Optimization,24673.53,5.25
7,2,100,LKH Algorithm,3129.52,1.03
7,3,100,Nearest Neighbor,8923.31,0.0
7,3,100,Ant Colony Optimization,3792.69,17.66
7,3,100,Lib Optimization,26912.77,3.01
7,3,100,LKH Algorithm,3129.52,1.03
7,4,100,Nearest Neighbor,8923.31,0.0
7,4,100,Ant Colony Optimization,3892.07,17.64
7,4,100,Lib Optimization,21546.97,3.08
7,4,100,LKH Algorithm,3129.52,1.03
7,5,100,Nearest Neighbor,8923.31,0.0
7,5,100,Ant Colony Optimization,3969.17,17.64
7,5,100,Lib Optimization,23020.75,2.71
7,5,100,LKH Algorithm,3129.52,1.04
7,6,100,Nearest Neighbor,8923.31,0.0
7,6,100,Ant Colony Optimization,3896.53,17.67
7,6,100,Lib Optimization,20675.61,3.5
7,6,100,LKH Algorithm,3129.52,1.04
7,7,100,Nearest Neighbor,8923.31,0.0
7,7,100,Ant Colony Optimization,3946.6,17.58
7,7,100,Lib Optimization,23659.53,3.48
7,7,100,LKH Algorithm,3129.52,1.04
7,8,100,Nearest Neighbor,8923.31,0.0
7,8,100,Ant Colony Optimization,3832.63,17.58
7,8,100,Lib Optimization,26321.47,2.88
7,8,100,LKH Algorithm,3129.52,1.04
7,9,100,Nearest Neighbor,8923.31,0.0
7,9,100,Ant Colony Optimization,3890.3,17.57
7,9,100,Lib Optimization,24362.51,2.82
7,9,100,LKH Algorithm,3129.52,1.03
8,0,100,Nearest Neighbor,8219.24,0.0
8,0,100,Ant Colony Optimization,4254.78,17.37
8,0,100,Lib Optimization,20684.93,2.83
8,0,100,LKH Algorithm,3228.87,1.04
8,1,100,Nearest Neighbor,8219.24,0.0
8,1,100,Ant Colony Optimization,4167.79,17.17
8,1,100,Lib Optimization,21240.96,3.36
8,1,100,LKH Algorithm,3228.87,1.04
8,2,100,Nearest Neighbor,8219.24,0.0
8,2,100,Ant Colony Optimization,4173.17,17.15
8,2,100,Lib Optimization,25968.79,3.38
8,2,100,LKH Algorithm,3228.87,1.04
8,3,100,Nearest Neighbor,8219.24,0.0
8,3,100,Ant Colony Optimization,4155.74,17.16
8,3,100,Lib Optimization,22702.67,2.52
8,3,100,LKH Algorithm,3228.87,1.04
8,4,100,Nearest Neighbor,8219.24,0.0
8,4,100,Ant Colony Optimization,4066.3,17.22
8,4,100,Lib Optimization,28964.79,1.47
8,4,100,LKH Algorithm,3228.87,1.04
8,5,100,Nearest Neighbor,8219.24,0.0
8,5,100,Ant Colony Optimization,4241.28,17.19
8,5,100,Lib Optimization,20206.34,2.38
8,5,100,LKH Algorithm,3228.87,1.04
8,6,100,Nearest Neighbor,8219.24,0.0
8,6,100,Ant Colony Optimization,4451.98,17.18
8,6,100,Lib Optimization,16175.71,2.36
8,6,100,LKH Algorithm,3228.87,1.04
8,7,100,Nearest Neighbor,8219.24,0.0
8,7,100,Ant Colony Optimization,4409.37,17.16
8,7,100,Lib Optimization,20357.19,3.14
8,7,100,LKH Algorithm,3228.87,1.04
8,8,100,Nearest Neighbor,8219.24,0.0
8,8,100,Ant Colony Optimization,4393.94,17.19
8,8,100,Lib Optimization,27151.2,2.29
8,8,100,LKH Algorithm,3228.87,1.05
8,9,100,Nearest Neighbor,8219.24,0.0
8,9,100,Ant Colony Optimization,4300.76,17.57
8,9,100,Lib Optimization,17439.0,3.27
8,9,100,LKH Algorithm,3228.87,1.05
9,0,100,Nearest Neighbor,7119.64,0.0
9,0,100,Ant Colony Optimization,4082.34,17.63
9,0,100,Lib Optimization,17141.38,4.47
9,0,100,LKH Algorithm,3072.77,0.99
9,1,100,Nearest Neighbor,7119.64,0.0
9,1,100,Ant Colony Optimization,4033.77,17.6
9,1,100,Lib Optimization,21402.79,2.65
9,1,100,LKH Algorithm,3072.77,0.99
9,2,100,Nearest Neighbor,7119.64,0.0
9,2,100,Ant Colony Optimization,4151.37,17.63
9,2,100,Lib Optimization,24792.36,2.52
9,2,100,LKH Algorithm,3072.77,0.99
9,3,100,Nearest Neighbor,7119.64,0.0
9,3,100,Ant Colony Optimization,4022.43,17.77
